AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@MeasurementValue@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays@Age@UnitOfMeasure
4115346@4407@Dead weight@Necropsy-CarcassWeight@0.757@0@NA@2018-02-26@NA@NA@NA@NA@73@2248@6.158904109589041@kg
4127181@174716@Live weight@@0.97@0@NA@2023-03-31@NA@NA@NA@NA@211@6451@17.673972602739727@kg
4133302@138725@Live weight@@1@0@NA@2006-02-17@NA@NA@NA@NA@373@11370@31.15068493150685@kg
4133302@138725@Live weight@@1@0@NA@2004-11-18@NA@NA@NA@NA@358@10914@29.9013698630137@kg
4133302@138725@Live weight@@1.05@0@NA@2007-02-21@NA@NA@NA@NA@385@11739@32.16164383561644@kg
4140953@26773@Live weight@@0.715@0@NA@2022-08-10@NA@NA@NA@NA@120@3652@10.005479452054795@kg
4155278@48819@Live weight@@0.236@0@NA@2023-05-12@NA@NA@NA@NA@76@2322@6.361643835616438@kg
4155278@48819@Live weight@@0.08@0@NA@2019-10-01@NA@NA@NA@NA@33@1003@2.747945205479452@kg
4157403@109140@Live weight@@0.78@0@NA@2018-03-20@NA@NA@NA@NA@26@809@2.2164383561643834@kg
4161194@78043@Live weight@@0.83@0@NA@2008-12-29@NA@NA@NA@NA@47@1458@3.9945205479452053@kg
4167836@53012@Live weight@@0.445@0@NA@2023-07-08@NA@NA@NA@NA@645@19660@53.863013698630134@kg
4167836@53012@Live weight@@1.428@0@NA@2009-09-18@NA@NA@NA@NA@480@14619@40.05205479452055@kg
4169787@168670@Live weight@@0.498@0@NA@2020-01-23@NA@NA@NA@NA@8@267@0.7315068493150685@kg
4169787@168670@Live weight@@0.569@0@NA@2020-10-27@NA@NA@NA@NA@17@545@1.4931506849315068@kg
4169787@168670@Live weight@@0.539@0@NA@2020-12-23@NA@NA@NA@NA@19@602@1.6493150684931508@kg
4169787@168670@Live weight@@0.604@0@NA@2021-11-13@NA@NA@NA@NA@30@927@2.5397260273972604@kg
4169787@168670@Live weight@@0.572@0@NA@2022-02-17@NA@NA@NA@NA@33@1023@2.802739726027397@kg
4181596@15939@Live weight@@0.8@0@NA@2020-02-10@NA@NA@NA@NA@49@1501@4.112328767123287@kg
4181596@15939@Live weight@@0.814@0@NA@2022-05-23@NA@NA@NA@NA@76@2334@6.394520547945206@kg
4181596@15939@Live weight@@0.815@0@NA@2021-09-06@NA@NA@NA@NA@68@2075@5.684931506849315@kg
4181596@15939@Live weight@@0.84@0@NA@2021-09-29@NA@NA@NA@NA@68@2098@5.747945205479452@kg
4181596@15939@Live weight@@0.78@0@NA@2022-09-05@NA@NA@NA@NA@80@2439@6.682191780821918@kg
4181596@15939@Live weight@@0.785@0@NA@2021-04-19@NA@NA@NA@NA@63@1935@5.301369863013699@kg
4181596@15939@Live weight@@0.75@0@NA@2020-11-09@NA@NA@NA@NA@58@1774@4.86027397260274@kg
4181596@15939@Live weight@@0.783@0@NA@2019-10-14@NA@NA@NA@NA@45@1382@3.786301369863014@kg
4181596@15939@Live weight@@0.807@0@NA@2019-09-02@NA@NA@NA@NA@44@1340@3.671232876712329@kg
4193497@46745@Live weight@@1.391@0@NA@2015-01-01@NA@NA@NA@NA@660@20089@55.038356164383565@kg
4193497@46745@Live weight@@2.014@0@NA@2019-05-23@NA@NA@NA@NA@712@21692@59.43013698630137@kg
4213503@138725@Live weight@@0.77@0@NA@2021-03-03@NA@NA@NA@NA@116@3549@9.723287671232876@kg
4213503@138725@Live weight@@0.74@0@NA@2021-03-16@NA@NA@NA@NA@117@3562@9.758904109589041@kg
4213503@138725@Live weight@@0.65@0@NA@2020-10-28@NA@NA@NA@NA@112@3423@9.378082191780821@kg
4213503@138725@Live weight@@0.71@0@NA@2022-04-22@NA@NA@NA@NA@130@3964@10.860273972602739@kg
4213503@138725@Live weight@@0.71@0@NA@2021-04-21@NA@NA@NA@NA@118@3598@9.857534246575343@kg
4213503@138725@Live weight@@0.71@0@NA@2020-09-23@NA@NA@NA@NA@111@3388@9.282191780821918@kg
4213503@138725@Live weight@@0.77@0@NA@2021-05-23@NA@NA@NA@NA@119@3630@9.945205479452055@kg
4213503@138725@Live weight@@0.62@0@NA@2019-11-18@NA@NA@NA@NA@101@3078@8.432876712328767@kg
4213503@138725@Live weight@@0.77@0@NA@2020-08-05@NA@NA@NA@NA@109@3339@9.147945205479452@kg
4213503@138725@Live weight@@0.71@0@NA@2020-02-17@NA@NA@NA@NA@104@3169@8.682191780821919@kg
4213503@138725@Live weight@@0.5@0@NA@2016-11-24@NA@NA@NA@NA@65@1989@5.449315068493151@kg
4213503@138725@Live weight@@0.7@0@NA@2021-06-05@NA@NA@NA@NA@119@3643@9.98082191780822@kg
4213503@138725@Live weight@@0.72@0@NA@2019-03-06@NA@NA@NA@NA@92@2821@7.728767123287671@kg
4213503@138725@Live weight@@0.74@0@NA@2022-09-28@NA@NA@NA@NA@135@4123@11.295890410958904@kg
4213503@138725@Live weight@@0.68@0@NA@2019-04-08@NA@NA@NA@NA@93@2854@7.8191780821917805@kg
4213503@138725@Live weight@@0.71@0@NA@2020-02-10@NA@NA@NA@NA@103@3162@8.663013698630136@kg
4213503@138725@Live weight@@0.75@0@NA@2019-10-28@NA@NA@NA@NA@100@3057@8.375342465753425@kg
4213503@138725@Live weight@@0.7@0@NA@2019-02-10@NA@NA@NA@NA@91@2797@7.663013698630137@kg
4213503@138725@Live weight@@0.562@0@NA@2017-09-15@NA@NA@NA@NA@75@2284@6.257534246575342@kg
4213503@138725@Live weight@@0.77@0@NA@2022-07-22@NA@NA@NA@NA@133@4055@11.10958904109589@kg
4213503@138725@Live weight@@0.7@0@NA@2019-08-04@NA@NA@NA@NA@97@2972@8.142465753424657@kg
4216379@108112@Live weight@@1.3994@0@NA@2000-10-01@NA@NA@NA@NA@87@2672@7.32054794520548@kg
4216379@108112@Live weight@@1.14@0@NA@1997-04-01@NA@NA@NA@NA@45@1393@3.8164383561643835@kg
4216379@108112@Live weight@@1.4@0@NA@2007-10-01@NA@NA@NA@NA@171@5228@14.323287671232876@kg
4216379@108112@Live weight@@1.26@0@NA@1999-04-01@NA@NA@NA@NA@69@2123@5.816438356164384@kg
4216379@108112@Live weight@@1.6@0@NA@2022-10-15@NA@NA@NA@NA@352@10721@29.372602739726027@kg
4216379@108112@Live weight@@1.67@0@NA@2022-07-01@NA@NA@NA@NA@348@10615@29.08219178082192@kg
4216379@108112@Live weight@@1.26@0@NA@2007-02-24@NA@NA@NA@NA@164@5009@13.723287671232876@kg
4216379@108112@Live weight@@1.78@0@NA@2016-11-01@NA@NA@NA@NA@280@8547@23.416438356164385@kg
4216379@108112@Live weight@@1.04@0@NA@2000-01-01@NA@NA@NA@NA@78@2398@6.5698630136986305@kg
4216379@108112@Live weight@@1.24@0@NA@2001-10-01@NA@NA@NA@NA@99@3037@8.32054794520548@kg
4216379@108112@Live weight@@1.37@0@NA@2009-01-13@NA@NA@NA@NA@187@5698@15.610958904109589@kg
4216921@165198@Live weight@@800@0@NA@1987-11-11@NA@NA@NA@NA@46@1410@3.863013698630137@kg
4230709@23814@Live weight@@1.5@0@NA@1997-10-16@NA@NA@NA@NA@34@1058@2.8986301369863012@kg
4230709@23814@Live weight@@1.4@0@NA@1997-03-17@NA@NA@NA@NA@27@845@2.315068493150685@kg
4235068@108112@Live weight@@1.35@0@NA@2003-01-15@NA@NA@NA@NA@115@3508@9.610958904109589@kg
4235068@108112@Live weight@@1.27@0@NA@1998-07-01@NA@NA@NA@NA@60@1849@5.065753424657534@kg
4235068@108112@Live weight@@1.4274@0@NA@2001-10-01@NA@NA@NA@NA@99@3037@8.32054794520548@kg
4235068@108112@Live weight@@0.95@0@NA@1998-01-01@NA@NA@NA@NA@54@1668@4.5698630136986305@kg
4235068@108112@Live weight@@1.19@0@NA@1999-03-02@NA@NA@NA@NA@68@2093@5.734246575342466@kg
4235068@108112@Live weight@@1.64@0@NA@2008-07-01@NA@NA@NA@NA@180@5502@15.073972602739726@kg
4235068@108112@Live weight@@1.4274@0@NA@2002-01-10@NA@NA@NA@NA@103@3138@8.597260273972603@kg
4235068@108112@Live weight@@1.4981@0@NA@2004-01-06@NA@NA@NA@NA@126@3864@10.586301369863014@kg
4236729@44065@Live weight@@2.3@0@NA@2010-01-04@NA@NA@NA@NA@420@12787@35.032876712328765@kg
4236729@44065@Live weight@@2.25@0@NA@2009-11-14@NA@NA@NA@NA@418@12736@34.893150684931506@kg
4263593@120782@Live weight@@0.897@0@NA@2015-03-12@NA@NA@NA@NA@620@18881@51.728767123287675@kg
4280666@76646@Live weight@@0.341@0@NA@2012-03-20@NA@NA@NA@NA@79@2423@6.638356164383562@kg
4280666@76646@Live weight@@1.68@0@NA@2021-09-17@NA@NA@NA@NA@193@5891@16.13972602739726@kg
4280666@76646@Live weight@@1.559@0@NA@2020-09-28@NA@NA@NA@NA@181@5537@15.169863013698631@kg
4280666@76646@Live weight@@1.25@0@NA@2018-04-09@NA@NA@NA@NA@152@4634@12.695890410958905@kg
4280666@76646@Live weight@@0.357@0@NA@2011-05-18@NA@NA@NA@NA@69@2116@5.7972602739726025@kg
4284513@169853@Live weight@@0.472@0@NA@2021-04-05@NA@NA@NA@NA@48@1472@4.032876712328767@kg
4285959@82162@Live weight@@1.13@0@NA@2017-04-06@NA@NA@NA@NA@181@5510@15.095890410958905@kg
4285959@82162@Live weight@@1@0@NA@2017-11-28@NA@NA@NA@NA@188@5746@15.742465753424657@kg
4285959@82162@Live weight@@0.977@0@NA@2018-10-25@NA@NA@NA@NA@199@6077@16.649315068493152@kg
4285959@82162@Live weight@@0.87@0@NA@2012-04-09@NA@NA@NA@NA@121@3687@10.101369863013698@kg
4285959@82162@Live weight@@1.015@0@NA@2019-04-22@NA@NA@NA@NA@205@6256@17.13972602739726@kg
4285959@82162@Live weight@@0.586@0@NA@2011-01-26@NA@NA@NA@NA@106@3248@8.898630136986302@kg
4285959@82162@Live weight@@1.014@0@NA@2019-02-12@NA@NA@NA@NA@203@6187@16.95068493150685@kg
4285959@82162@Live weight@@0.5@0@NA@2010-11-03@NA@NA@NA@NA@103@3164@8.668493150684931@kg
4285959@82162@Live weight@@0.95@0@NA@2013-08-09@NA@NA@NA@NA@137@4174@11.435616438356165@kg
4285959@82162@Live weight@@0.983@0@NA@2018-08-20@NA@NA@NA@NA@197@6011@16.46849315068493@kg
4285959@82162@Live weight@@1.005@0@NA@2018-06-16@NA@NA@NA@NA@195@5946@16.29041095890411@kg
4285959@82162@Live weight@@1.07@0@NA@2018-05-04@NA@NA@NA@NA@193@5903@16.172602739726027@kg
4285959@82162@Live weight@@1.01@0@NA@2019-01-28@NA@NA@NA@NA@202@6172@16.90958904109589@kg
4297714@114907@Live weight@@0.786@0@NA@2006-05-08@NA@NA@NA@NA@119@3643@9.98082191780822@kg
4314106@138725@Live weight@@0.45@0@NA@2006-05-30@NA@NA@NA@NA@95@2919@7.997260273972603@kg
4319551@9427@Live weight@@1.2@0@NA@2020-05-08@NA@NA@NA@NA@79@2427@6.64931506849315@kg
4319551@9427@Live weight@@1.442@0@NA@2023-11-14@NA@NA@NA@NA@121@3712@10.169863013698631@kg
4319551@9427@Live weight@@1.41@0@NA@2023-04-15@NA@NA@NA@NA@115@3499@9.586301369863014@kg
4319551@9427@Live weight@@1.4@0@NA@2022-09-12@NA@NA@NA@NA@107@3284@8.997260273972604@kg
4319551@9427@Live weight@@1.21@0@NA@2020-03-29@NA@NA@NA@NA@78@2387@6.53972602739726@kg
4319551@9427@Live weight@@1.13@0@NA@2019-07-13@NA@NA@NA@NA@69@2127@5.8273972602739725@kg
4319551@9427@Live weight@@1.41@0@NA@2022-08-13@NA@NA@NA@NA@106@3254@8.915068493150685@kg
4344496@138725@Live weight@@1.8@0@NA@2010-01-20@NA@NA@NA@NA@715@21783@59.679452054794524@kg
4368546@150011@Live weight@@0.99@0@NA@2021-09-02@NA@NA@NA@NA@180@5495@15.054794520547945@kg
4382356@123651@Live weight@@0.683@0@NA@2019-11-28@NA@NA@NA@NA@22@696@1.906849315068493@kg
4382356@123651@Live weight@@0.565@0@NA@2018-10-04@NA@NA@NA@NA@9@276@0.7561643835616438@kg
4402866@34263@Live weight@@0.408@0@NA@2012-02-26@NA@NA@NA@NA@81@2491@6.824657534246575@kg
4405966@87169@Live weight@@0.13@0@NA@2016-10-13@NA@NA@NA@NA@45@1381@3.7835616438356166@kg
4417114@83497@Live weight@@0.8@0@NA@2008-09-24@NA@NA@NA@NA@344@10494@28.75068493150685@kg
4428966@23814@Live weight@@0.7@0@NA@1997-04-17@NA@NA@NA@NA@82@2522@6.909589041095891@kg
4428966@23814@Live weight@@0.622@0@NA@1992-04-29@NA@NA@NA@NA@23@708@1.9397260273972603@kg
4453122@114122@Live weight@@1.423@0@NA@2008-06-19@NA@NA@NA@NA@324@9891@27.0986301369863@kg
4453122@114122@Live weight@@1.524@0@NA@2016-08-04@NA@NA@NA@NA@422@12859@35.23013698630137@kg
4453122@114122@Live weight@@1.42@0@NA@2007-04-06@NA@NA@NA@NA@310@9451@25.893150684931506@kg
4453122@114122@Live weight@@1.547@0@NA@2016-09-08@NA@NA@NA@NA@423@12894@35.326027397260276@kg
4458369@33954@Live weight@@0.5@0@NA@1986-05-03@NA@NA@NA@NA@12@365@1@kg
4460453@128899@Live weight@@0.272@0@NA@2018-09-11@NA@NA@NA@NA@74@2279@6.243835616438356@kg
4460453@128899@Live weight@@0.223@0@NA@2016-11-10@NA@NA@NA@NA@52@1609@4.4082191780821915@kg
4460453@128899@Live weight@@0.327@0@NA@2019-07-27@NA@NA@NA@NA@85@2598@7.117808219178082@kg
4460453@128899@Live weight@@0.301@0@NA@2018-07-27@NA@NA@NA@NA@73@2233@6.117808219178082@kg
4460453@102642@Live weight@@0.334@0@NA@2021-10-28@NA@NA@NA@NA@112@3422@9.375342465753425@kg
4460453@128899@Live weight@@0.218@0@NA@2017-07-14@NA@NA@NA@NA@60@1855@5.082191780821918@kg
4461344@34263@Live weight@@0.998@0@NA@2011-03-20@NA@NA@NA@NA@38@1174@3.2164383561643834@kg
4477678@15939@Live weight@@0.738@0@NA@2019-09-19@NA@NA@NA@NA@20@626@1.715068493150685@kg
4477678@15939@Live weight@@0.7@0@NA@2020-03-12@NA@NA@NA@NA@26@801@2.1945205479452055@kg
4478029@83497@Live weight@@1.48@0@NA@2007-05-10@NA@NA@NA@NA@328@9991@27.372602739726027@kg
4503861@138152@Live weight@@0.12@0@NA@2023-09-15@NA@NA@NA@NA@38@1171@3.208219178082192@kg
4503861@138152@Live weight@@0.0463@0@NA@2023-04-28@NA@NA@NA@NA@33@1031@2.824657534246575@kg
4529071@138152@Live weight@@0.434@0@NA@2023-10-27@NA@NA@NA@NA@111@3404@9.326027397260274@kg
4529071@138152@Live weight@@0.347@0@NA@2023-03-23@NA@NA@NA@NA@104@3186@8.728767123287671@kg
4532519@138152@Live weight@@0.1@0@NA@2023-03-23@NA@NA@NA@NA@42@1285@3.5205479452054793@kg
4556983@46137@Live weight@@0.86@0@NA@2022-10-12@NA@NA@NA@NA@139@4258@11.665753424657535@kg
4577535@46137@Live weight@@0.898@0@NA@2022-10-12@NA@NA@NA@NA@139@4258@11.665753424657535@kg
4580007@43369@Live weight@@0.701@0@NA@2023-11-27@NA@NA@NA@NA@238@7270@19.91780821917808@kg
4595610@140894@Live weight@@0.825@0@NA@2023-04-11@NA@NA@NA@NA@109@3342@9.156164383561643@kg
4595610@140894@Live weight@@0.801@0@NA@2023-10-28@NA@NA@NA@NA@116@3542@9.704109589041096@kg
4595610@140894@Live weight@@0.815@0@NA@2023-09-27@NA@NA@NA@NA@115@3511@9.61917808219178@kg
4617705@151033@Live weight@@0.958@0@NA@2022-09-27@NA@NA@NA@NA@146@4456@12.208219178082192@kg
4694588@112585@Live weight@@1.2@0@NA@2023-11-20@NA@NA@NA@NA@250@7628@20.898630136986302@kg
4699684@96744@Live weight@@0.51@0@NA@2023-01-10@NA@NA@NA@NA@57@1744@4.778082191780822@kg
4699684@96744@Live weight@@0.56@0@NA@2023-04-04@NA@NA@NA@NA@60@1828@5.008219178082192@kg
4713237@138152@Live weight@@0.233@0@NA@2023-09-15@NA@NA@NA@NA@50@1536@4.208219178082191@kg
4723116@48819@Live weight@@0.506@0@NA@2022-11-07@NA@NA@NA@NA@NA@NA@NA@kg
4771371@76996@Live weight@@0.8@0@NA@2023-10-02@NA@NA@NA@NA@93@2831@7.756164383561644@kg
4792981@76996@Live weight@@0.955@0@NA@2023-11-13@NA@NA@NA@NA@94@2873@7.8712328767123285@kg
3481881@114122@Live weight@@2.104@0@NA@2008-06-19@NA@NA@NA@NA@614@18714@51.271232876712325@kg
3481881@114122@Live weight@@2.079@0@NA@2008-10-10@NA@NA@NA@NA@618@18827@51.58082191780822@kg
3483923@168670@Live weight@@0.445@0@NA@2020-05-02@NA@NA@NA@NA@12@367@1.0054794520547945@kg
3483923@168670@Live weight@@0.448@0@NA@2020-06-09@NA@NA@NA@NA@13@405@1.1095890410958904@kg
3489823@10512@Live weight@@0.602@0@NA@2022-11-18@NA@NA@NA@NA@62@1914@5.243835616438356@kg
3505109@34263@Live weight@@0.352@0@NA@2011-01-20@NA@NA@NA@NA@63@1921@5.263013698630137@kg
3507586@123651@Live weight@@0.167@0@NA@2020-09-17@NA@NA@NA@NA@32@990@2.712328767123288@kg
3525824@15939@Live weight@@1.105@0@NA@2021-09-06@NA@NA@NA@NA@216@6581@18.03013698630137@kg
3525824@15939@Live weight@@1.151@0@NA@2023-05-11@NA@NA@NA@NA@236@7193@19.706849315068492@kg
3525824@15939@Live weight@@1.105@0@NA@2020-03-02@NA@NA@NA@NA@198@6028@16.515068493150686@kg
3525824@15939@Live weight@@0.975@0@NA@2016-05-14@NA@NA@NA@NA@152@4640@12.712328767123287@kg
3525824@15939@Live weight@@1.095@0@NA@2021-09-20@NA@NA@NA@NA@216@6595@18.068493150684933@kg
3525824@15939@Live weight@@1.157@0@NA@2022-04-19@NA@NA@NA@NA@223@6806@18.646575342465752@kg
3525824@15939@Live weight@@1.175@0@NA@2020-11-24@NA@NA@NA@NA@206@6295@17.246575342465754@kg
3525824@15939@Live weight@@1.205@0@NA@2022-04-04@NA@NA@NA@NA@223@6791@18.605479452054794@kg
3525824@15939@Live weight@@1.1@0@NA@2021-06-14@NA@NA@NA@NA@213@6497@17.8@kg
3525824@15939@Live weight@@1.045@0@NA@2017-11-23@NA@NA@NA@NA@170@5198@14.241095890410959@kg
3525824@15939@Live weight@@1.19@0@NA@2022-09-29@NA@NA@NA@NA@228@6969@19.09315068493151@kg
3526956@46745@Live weight@@1.21@0@NA@2019-11-22@NA@NA@NA@NA@718@21875@59.93150684931507@kg
3526956@46745@Live weight@@1.102@0@NA@2016-02-22@NA@NA@NA@NA@673@20506@56.18082191780822@kg
3526956@46745@Live weight@@1.1@0@NA@2016-02-21@NA@NA@NA@NA@673@20505@56.178082191780824@kg
3526956@46745@Live weight@@1.262@0@NA@2014-03-22@NA@NA@NA@NA@650@19804@54.25753424657534@kg
3526956@46745@Live weight@@1.255@0@NA@2014-09-11@NA@NA@NA@NA@656@19977@54.73150684931507@kg
3526956@46745@Live weight@@1.138@0@NA@2017-01-23@NA@NA@NA@NA@684@20842@57.1013698630137@kg
3526956@46745@Live weight@@1.102@0@NA@2016-02-04@NA@NA@NA@NA@673@20488@56.131506849315066@kg
3526956@46745@Live weight@@1.206@0@NA@2015-09-03@NA@NA@NA@NA@668@20334@55.70958904109589@kg
3526956@46745@Live weight@@1.335@0@NA@2013-04-22@NA@NA@NA@NA@639@19470@53.342465753424655@kg
3526956@46745@Live weight@@1.298@0@NA@2019-04-23@NA@NA@NA@NA@711@21662@59.347945205479455@kg
3526956@46745@Live weight@@1.192@0@NA@2016-05-24@NA@NA@NA@NA@676@20598@56.43287671232877@kg
3526956@46745@Live weight@@1.18@0@NA@2019-03-24@NA@NA@NA@NA@710@21632@59.26575342465753@kg
3526956@46745@Live weight@@1.27@0@NA@2013-03-22@NA@NA@NA@NA@638@19439@53.25753424657534@kg
3526956@46745@Live weight@@1.191@0@NA@2014-10-01@NA@NA@NA@NA@657@19997@54.78630136986301@kg
3531681@127792@Live weight@@0.23@0@NA@2007-06-10@NA@NA@NA@NA@65@1986@5.441095890410959@kg
3531681@127792@Live weight@@0.127@0@NA@2005-03-30@NA@NA@NA@NA@38@1184@3.243835616438356@kg
3541832@150898@Live weight@@0.517@0@NA@2004-06-21@NA@NA@NA@NA@69@2124@5.8191780821917805@kg
3552167@53012@Live weight@@1.79@0@NA@1994-06-26@NA@NA@NA@NA@420@12785@35.02739726027397@kg
3572825@165187@Live weight@@1.415@0@NA@2022-03-01@NA@NA@NA@NA@127@3865@10.58904109589041@kg
3576278@34263@Live weight@@0.785@0@NA@2011-05-29@NA@NA@NA@NA@117@3567@9.772602739726027@kg
3577600@165198@Live weight@@1550@0@NA@1987-11-11@NA@NA@NA@NA@46@1410@3.863013698630137@kg
3578883@11523@Live weight@@0.782@0@NA@2002-11-04@NA@NA@NA@NA@80@2440@6.684931506849315@kg
3578883@11523@Live weight@@0.884@0@NA@2004-07-30@NA@NA@NA@NA@101@3074@8.421917808219177@kg
3578956@37243@Live weight@@2.079@0@NA@2020-08-19@NA@NA@NA@NA@650@19803@54.25479452054795@kg
3578956@37243@Live weight@@2.049@0@NA@2021-03-07@NA@NA@NA@NA@657@20003@54.8027397260274@kg
3580416@76646@Live weight@@0.163@0@NA@2011-05-18@NA@NA@NA@NA@69@2116@5.7972602739726025@kg
3599313@165198@Live weight@@2250@0@NA@1987-11-11@NA@NA@NA@NA@46@1410@3.863013698630137@kg
3604866@138417@Live weight@@1.08@0@NA@2017-10-10@NA@NA@NA@NA@291@8867@24.293150684931508@kg
3617469@137182@Dead weight@@1.043@0@NA@2017-03-09@NA@NA@NA@NA@86@2624@7.189041095890411@kg
3622086@165187@Live weight@@1.305@0@NA@2021-09-07@NA@NA@NA@NA@188@5728@15.693150684931506@kg
3639273@15939@Live weight@@1.684@0@NA@2022-02-21@NA@NA@NA@NA@49@1512@4.142465753424657@kg
3639273@15939@Live weight@@1.439@0@NA@2019-10-14@NA@NA@NA@NA@21@651@1.7835616438356163@kg
3639273@15939@Live weight@@1.555@0@NA@2020-10-20@NA@NA@NA@NA@33@1023@2.802739726027397@kg
3639273@15939@Live weight@@1.585@0@NA@2020-09-14@NA@NA@NA@NA@32@987@2.7041095890410958@kg
3639273@15939@Live weight@@1.645@0@NA@2020-12-02@NA@NA@NA@NA@35@1066@2.9205479452054797@kg
3639273@15939@Live weight@@1.625@0@NA@2020-08-17@NA@NA@NA@NA@31@959@2.627397260273973@kg
3658049@76646@Live weight@@0.155@0@NA@2013-10-10@NA@NA@NA@NA@98@2992@8.197260273972603@kg
3665249@138725@Live weight@@0.85@0@NA@2010-03-11@NA@NA@NA@NA@122@3722@10.197260273972603@kg
3665249@138725@Live weight@@0.8@0@NA@2010-06-09@NA@NA@NA@NA@125@3812@10.443835616438356@kg
3665249@138725@Live weight@@0.8@0@NA@2009-08-14@NA@NA@NA@NA@115@3513@9.624657534246575@kg
3665249@138725@Live weight@@0.86@0@NA@2009-10-05@NA@NA@NA@NA@117@3565@9.767123287671232@kg
3665249@138725@Live weight@@0.85@0@NA@2010-03-19@NA@NA@NA@NA@122@3730@10.219178082191782@kg
3665249@138725@Live weight@@0.725@0@NA@2008-12-02@NA@NA@NA@NA@107@3258@8.926027397260274@kg
3665249@138725@Live weight@@0.811@0@NA@2009-10-23@NA@NA@NA@NA@117@3583@9.816438356164383@kg
3665249@138725@Live weight@@0.825@0@NA@2009-12-20@NA@NA@NA@NA@119@3641@9.975342465753425@kg
3666970@162977@Live weight@@0.78@0@NA@2016-12-03@NA@NA@NA@NA@203@6181@16.934246575342467@kg
3666970@162977@Live weight@@0.79@0@NA@2016-11-08@NA@NA@NA@NA@202@6156@16.865753424657534@kg
3666970@162977@Live weight@@0.88@0@NA@2023-04-03@NA@NA@NA@NA@279@8493@23.268493150684932@kg
3666970@162977@Live weight@@0.811@0@NA@2023-09-01@NA@NA@NA@NA@284@8644@23.682191780821917@kg
3666970@162977@Live weight@@0.825@0@NA@2019-12-26@NA@NA@NA@NA@239@7299@19.997260273972604@kg
3666970@162977@Live weight@@0.864@0@NA@2019-08-01@NA@NA@NA@NA@235@7152@19.594520547945205@kg
3666970@162977@Live weight@@0.83@0@NA@2017-02-03@NA@NA@NA@NA@205@6243@17.104109589041094@kg
3666970@162977@Live weight@@0.764@0@NA@2017-06-13@NA@NA@NA@NA@209@6373@17.46027397260274@kg
3667423@128899@Live weight@@2.107@0@NA@2019-07-27@NA@NA@NA@NA@133@4059@11.12054794520548@kg
3667423@128899@Live weight@@2.047@0@NA@2020-04-20@NA@NA@NA@NA@142@4327@11.854794520547944@kg
3672613@174716@Live weight@@0.38@0@NA@2019-06-14@NA@NA@NA@NA@125@3816@10.454794520547946@kg
3677782@138725@Live weight@@1.7@0@NA@2004-11-29@NA@NA@NA@NA@298@9099@24.92876712328767@kg
3677782@138725@Live weight@@1.95@0@NA@2004-09-21@NA@NA@NA@NA@296@9030@24.73972602739726@kg
3677782@138725@Live weight@@1.85@0@NA@2004-11-03@NA@NA@NA@NA@298@9073@24.85753424657534@kg
3679257@79224@Live weight@@1.476@0@NA@2000-02-10@NA@NA@NA@NA@80@2445@6.698630136986301@kg
3689448@76646@Live weight@@0.09@0@NA@2013-04-18@NA@NA@NA@NA@92@2817@7.717808219178083@kg
3699888@114122@Live weight@@2.087@0@NA@2012-05-23@NA@NA@NA@NA@477@14543@39.843835616438355@kg
3712281@123651@Live weight@@0.194@0@NA@2020-09-17@NA@NA@NA@NA@3@107@0.29315068493150687@kg
3715708@153376@Live weight@@1.062@0@NA@2023-09-20@NA@NA@NA@NA@284@8663@23.734246575342464@kg
3715708@153376@Live weight@@0.95@0@NA@2020-10-29@NA@NA@NA@NA@249@7607@20.84109589041096@kg
3715708@153376@Live weight@@0.95@0@NA@2020-07-06@NA@NA@NA@NA@246@7492@20.526027397260275@kg
3715757@11523@Live weight@@1.542@0@NA@2002-01-30@NA@NA@NA@NA@60@1855@5.082191780821918@kg
3715757@11523@Live weight@@1.5@0@NA@2003-11-20@NA@NA@NA@NA@82@2514@6.887671232876713@kg
3719351@15939@Live weight@@0.029@0@NA@2021-12-03@NA@NA@NA@NA@0@7@0.019178082191780823@kg
3719959@114907@Live weight@@1.617@0@NA@2001-06-20@NA@NA@NA@NA@1217@37060@101.53424657534246@kg
3724989@166677@Live weight@@0.569@0@NA@2013-07-05@NA@NA@NA@NA@144@4386@12.016438356164384@kg
3756870@120782@Live weight@@4.1@0@NA@2022-07-27@NA@NA@NA@NA@324@9887@27.087671232876712@kg
3756870@120782@Live weight@@4@0@NA@2022-08-25@NA@NA@NA@NA@325@9916@27.167123287671235@kg
3756870@120782@Live weight@@4@0@NA@2023-06-24@NA@NA@NA@NA@335@10219@27.997260273972604@kg
3760219@102642@Live weight@@0.573@0@NA@2022-02-22@NA@NA@NA@NA@80@2444@6.695890410958904@kg
3814500@19749@Live weight@@0.034@0@NA@2020-04-17@NA@NA@NA@NA@11@339@0.9287671232876712@kg
3819175@34263@Live weight@@2.004@0@NA@1984-11-26@NA@NA@NA@NA@0@1@0.0027397260273972603@kg
3821366@46745@Live weight@@1.734@0@NA@2015-02-22@NA@NA@NA@NA@565@17219@47.175342465753424@kg
3821366@46745@Live weight@@1.745@0@NA@2014-03-22@NA@NA@NA@NA@554@16882@46.25205479452055@kg
