AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@WeightValueKg@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays
887620@156191@Live weight@@0.397@0@NA@2015-08-03@@@@NA@37@1153
887620@156191@Live weight@@0.708@0@NA@2022-07-03@@@@NA@120@3679
887620@156191@Live weight@@0.481@0@NA@2017-07-02@@@@NA@60@1852
887620@156191@Live weight@@0.645@0@NA@2021-03-30@@@@NA@105@3219
887620@156191@Live weight@@0.5@0@NA@2017-03-02@@@@NA@56@1730
59914@48819@Live weight@@0.392@0@NA@2020-06-05@@@@NA@17@521
59914@48819@Live weight@@0.328@0@NA@2019-10-22@@@@NA@9@294
59914@48819@Live weight@@0.374@0@NA@2019-11-22@@@@NA@10@325
65328@129985@Live weight@@0.63@0@NA@2016-01-19@@@@NA@60@1835
65328@129985@Live weight@@0.505@0@NA@2014-10-13@@@@NA@45@1372
65328@129985@Live weight@@0.45@0@NA@2014-07-02@@@@NA@41@1269
65328@129985@Live weight@@0.451@0@NA@2014-11-21@@@@NA@46@1411
65328@129985@Live weight@@0.431@0@NA@2014-12-28@@@@NA@47@1448
69507@23814@Live weight@@0.968@0@NA@1993-03-22@@@@NA@153@4677
69507@23814@Live weight@@0.975@0@NA@1993-11-10@@@@NA@161@4910
69507@23814@Live weight@@0.977@0@NA@1995-11-09@@@@NA@185@5639
69507@23814@Live weight@@1@0@NA@1997-06-13@@@@NA@204@6221
69507@23814@Live weight@@0.98@0@NA@1997-05-17@@@@NA@203@6194
69507@23814@Live weight@@0.929@0@NA@1994-01-31@@@@NA@163@4992
255293@44462@Live weight@@0.0256@0@NA@2013-07-01@@@@NA@10@325
255293@44462@Live weight@@0.0414@0@NA@2014-05-24@@@@NA@21@652
260352@138725@Live weight@@1.15@0@NA@2021-03-24@@@@NA@117@3570
260352@138725@Live weight@@1.19@0@NA@2021-04-25@@@@NA@118@3602
260352@138725@Live weight@@1.25@0@NA@2022-10-25@@@@NA@136@4150
260352@138725@Live weight@@1.17@0@NA@2020-10-21@@@@NA@112@3416
260352@138725@Live weight@@1.18@0@NA@2022-01-15@@@@NA@127@3867
260352@138725@Live weight@@1.17@0@NA@2021-03-17@@@@NA@117@3563
260352@138725@Live weight@@1.084@0@NA@2021-01-13@@@@NA@114@3500
260352@138725@Live weight@@1.11@0@NA@2021-12-12@@@@NA@125@3833
260352@138725@Live weight@@1.2@0@NA@2020-10-06@@@@NA@111@3401
260352@138725@Live weight@@0.568@0@NA@2017-09-15@@@@NA@75@2284
260352@138725@Live weight@@1.08@0@NA@2021-02-03@@@@NA@115@3521
255293@44462@Live weight@@0.03@0@NA@2014-01-21@@@@NA@17@529
260352@138725@Live weight@@1.17@0@NA@2022-08-18@@@@NA@134@4082
260352@138725@Live weight@@1.15@0@NA@2022-07-15@@@@NA@133@4048
260352@138725@Live weight@@1.1@0@NA@2021-11-16@@@@NA@125@3807
260352@138725@Live weight@@1.1@0@NA@2022-05-20@@@@NA@131@3992
260352@138725@Live weight@@1.08@0@NA@2020-10-01@@@@NA@111@3396
260352@138725@Live weight@@1.2@0@NA@2021-05-16@@@@NA@119@3623
260352@138725@Live weight@@1.15@0@NA@2020-11-25@@@@NA@113@3451
260352@138725@Live weight@@0.16@0@NA@2020-11-11@@@@NA@112@3437
260352@138725@Live weight@@0.96@0@NA@2020-02-10@@@@NA@103@3162
260352@138725@Live weight@@0.87@0@NA@2019-10-28@@@@NA@100@3057
260352@138725@Live weight@@1.23@0@NA@2022-12-04@@@@NA@137@4190
260352@138725@Live weight@@1.11@0@NA@2020-08-19@@@@NA@110@3353
260352@138725@Live weight@@0.84@0@NA@2019-11-11@@@@NA@100@3071
260352@138725@Live weight@@1.25@0@NA@2022-11-27@@@@NA@137@4183
260352@138725@Live weight@@1.14@0@NA@2022-06-16@@@@NA@132@4019
260352@138725@Live weight@@0.9@0@NA@2020-01-13@@@@NA@102@3134
260352@138725@Live weight@@1.17@0@NA@2020-08-26@@@@NA@110@3360
260352@138725@Live weight@@1.12@0@NA@2022-09-21@@@@NA@135@4116
271013@78043@Live weight@@2.92@0@NA@2022-06-29@@@@NA@228@6954
271013@78043@Live weight@@2.68@0@NA@2022-03-01@@@@NA@224@6834
271013@78043@Live weight@@2.885@0@NA@2022-03-15@@@@NA@225@6848
271013@78043@Live weight@@3@0@NA@2017-10-22@@@@NA@172@5243
381026@129985@Live weight@@0.635@0@NA@2015-11-23@@@@NA@85@2602
381026@129985@Live weight@@0.485@0@NA@2014-10-13@@@@NA@72@2196
381026@129985@Live weight@@0.424@0@NA@2014-12-28@@@@NA@74@2272
386017@78043@Live weight@@0.89@0@NA@2015-11-12@@@@NA@130@3967
386017@78043@Live weight@@0.875@0@NA@2023-09-11@@@@NA@224@6827
386017@78043@Live weight@@0.87@0@NA@2022-03-15@@@@NA@206@6282
621087@23814@Live weight@@1.267@0@NA@1992-12-01@@@@NA@30@924
621087@23814@Live weight@@1.194@0@NA@1991-12-04@@@@NA@18@561
621087@23814@Live weight@@1.35@0@NA@1995-01-17@@@@NA@55@1701
621087@23814@Live weight@@1.326@0@NA@1994-04-27@@@@NA@47@1436
621087@23814@Live weight@@1.26@0@NA@1997-02-15@@@@NA@80@2461
633420@168670@Live weight@@0.406@0@NA@2020-09-16@@@@NA@16@504
633420@168670@Live weight@@0.434@0@NA@2020-05-28@@@@NA@12@393
633420@168670@Live weight@@0.38@0@NA@2020-05-02@@@@NA@12@367
634636@138417@Live weight@@0.233@0@NA@2022-06-15@@@@NA@46@1425
361428@111450@Live weight@@0.112@0@NA@2014-10-07@@@@NA@35@1071
1331037@23814@Live weight@@1.218@0@NA@1994-01-05@@@@NA@43@1324
1331037@23814@Live weight@@1.16@0@NA@1996-04-11@@@@NA@70@2151
1338345@174716@Live weight@@0.59@0@NA@2023-03-31@@@@NA@225@6850
893107@120859@Live weight@@0.84@0@NA@1988-04-17@@@@NA@274@8363
76433@78043@Live weight@@0.955@0@NA@2022-03-15@@@@NA@206@6282
76433@78043@Live weight@@0.895@0@NA@2015-02-24@@@@NA@121@3706
78706@138725@Live weight@@1.69@0@NA@2021-05-16@@@@NA@119@3623
78706@138725@Live weight@@1.49@0@NA@2019-09-11@@@@NA@98@3010
78706@138725@Live weight@@1.44@0@NA@2019-08-04@@@@NA@97@2972
78706@138725@Live weight@@1.5@0@NA@2021-06-24@@@@NA@120@3662
78706@138725@Live weight@@1.567@0@NA@2020-04-13@@@@NA@105@3225
78706@138725@Live weight@@1.67@0@NA@2022-09-05@@@@NA@134@4100
78706@138725@Live weight@@1.1@0@NA@2016-10-24@@@@NA@64@1958
78706@138725@Live weight@@1.63@0@NA@2021-05-23@@@@NA@119@3630
78706@138725@Live weight@@1.57@0@NA@2020-01-27@@@@NA@103@3148
78706@138725@Live weight@@1.67@0@NA@2022-10-20@@@@NA@136@4145
86518@90434@Live weight@@1.82@0@NA@2018-02-02@@@@NA@476@14491
86518@90434@Live weight@@1.93@0@NA@2019-11-06@@@@NA@497@15133
271013@78043@Live weight@@3.195@0@NA@2023-05-11@@@@NA@238@7270
271013@78043@Live weight@@2.95@0@NA@2014-11-08@@@@NA@136@4164
272770@35726@Live weight@@0.908@0@NA@2003-04-02@@@@NA@183@5570
393088@156191@Live weight@@0.286@0@NA@2015-07-05@@@@NA@36@1118
393088@76359@Live weight@@0.03462@0@NA@2012-11-07@@@@NA@4@148
393088@156191@Live weight@@0.112@0@NA@2014-05-07@@@@NA@22@694
393088@156191@Live weight@@0.322@0@NA@2015-09-06@@@@NA@38@1181
393088@156191@Live weight@@0.611@0@NA@2023-12-03@@@@NA@137@4191
393088@156191@Live weight@@0.585@0@NA@2022-03-23@@@@NA@117@3571
393088@156191@Live weight@@0.551@0@NA@2021-07-04@@@@NA@108@3309
393088@156191@Live weight@@0.603@0@NA@2021-09-01@@@@NA@110@3368
393088@156191@Live weight@@0.394@0@NA@2016-03-03@@@@NA@44@1360
393088@156191@Live weight@@0.485@0@NA@2018-04-24@@@@NA@70@2142
396639@48819@Live weight@@0.702@0@NA@2019-12-17@@@@NA@23@715
396639@48819@Live weight@@0.968@0@NA@2023-05-12@@@@NA@64@1957
407289@138725@Live weight@@1.9@0@NA@2009-06-24@@@@NA@737@22455
407289@138725@Live weight@@2.025@0@NA@2009-11-22@@@@NA@742@22606
407289@138725@Live weight@@1.91@0@NA@2008-05-24@@@@NA@724@22059
407289@138725@Live weight@@2@0@NA@2009-11-09@@@@NA@742@22593
281958@123651@Live weight@@0.947@0@NA@2020-08-04@@@@NA@19@581
281958@123651@Live weight@@0.88@0@NA@2020-02-21@@@@NA@13@416
285429@120782@Live weight@@0.805@0@NA@2022-02-06@@@@NA@127@3872
285429@120782@Live weight@@0.781@0@NA@2021-06-13@@@@NA@119@3634
371148@166555@Live weight@@0.03@0@NA@2011-04-26@@@@NA@3@115
372543@168670@Live weight@@0.704@0@NA@2020-03-17@@@@NA@10@321
372543@168670@Live weight@@0.758@0@NA@2020-05-12@@@@NA@12@377
372543@168670@Live weight@@0.754@0@NA@2020-05-28@@@@NA@12@393
372543@168670@Live weight@@0.785@0@NA@2021-06-21@@@@NA@25@782
372543@168670@Live weight@@0.665@0@NA@2020-11-10@@@@NA@18@559
372543@168670@Live weight@@0.735@0@NA@2020-07-07@@@@NA@14@433
372543@168670@Live weight@@0.721@0@NA@2020-04-14@@@@NA@11@349
381026@129985@Live weight@@0.423@0@NA@2015-01-23@@@@NA@75@2298
381026@129985@Live weight@@0.72@0@NA@2017-02-01@@@@NA@99@3038
386017@78043@Live weight@@0.85@0@NA@2023-07-14@@@@NA@222@6768
386017@78043@Live weight@@0.85@0@NA@2020-02-29@@@@NA@181@5537
386017@78043@Live weight@@0.95@0@NA@2020-05-09@@@@NA@184@5607
915198@76646@Live weight@@0.88@0@NA@2021-07-01@@@@NA@191@5813
915198@76646@Live weight@@0.9@0@NA@2021-05-31@@@@NA@189@5782
931015@99841@Live weight@@1.1154@0@NA@2005-10-20@@@@NA@227@6935
1353890@109140@Live weight@@1.498@0@NA@2023-10-14@@@@NA@93@2843
1353890@109140@Live weight@@1.53@0@NA@2023-05-23@@@@NA@88@2699
1353890@109140@Live weight@@1.495@0@NA@2023-02-19@@@@NA@85@2606
1359507@165942@Live weight@@0.485@0@NA@2023-07-04@@@@NA@178@5441
1359507@165942@Live weight@@0.496@0@NA@2021-04-12@@@@NA@152@4628
1361849@23814@Live weight@@0.52@0@NA@2007-05-17@@@@NA@371@11307
425277@48819@Live weight@@0.87@0@NA@2023-05-12@@@@NA@64@1957
425963@48819@Live weight@@0.906@0@NA@2019-10-01@@@@NA@21@638
425963@48819@Live weight@@0.786@0@NA@2020-04-27@@@@NA@27@847
430412@34263@Live weight@@0.683@0@NA@2016-08-01@@@@NA@66@2013
302680@108574@Live weight@@0.93@0@NA@2020-08-02@@@@NA@127@3866
285429@120782@Live weight@@0.857@0@NA@2023-09-26@@@@NA@146@4469
285429@120782@Live weight@@0.185@0@NA@2014-08-29@@@@NA@37@1154
302680@108574@Live weight@@0.928@0@NA@2019-09-02@@@@NA@116@3531
663951@78043@Live weight@@0.81@0@NA@2018-11-19@@@@NA@166@5070
663951@78043@Live weight@@0.83@0@NA@2018-10-23@@@@NA@165@5043
663951@78043@Live weight@@0.8@0@NA@2016-11-04@@@@NA@142@4325
393088@156191@Live weight@@0.399@0@NA@2016-04-04@@@@NA@45@1392
393088@156191@Live weight@@0.237@0@NA@2015-03-02@@@@NA@32@993
393088@156191@Live weight@@0.48@0@NA@2018-09-06@@@@NA@74@2277
393088@156191@Live weight@@0.556@0@NA@2020-06-04@@@@NA@95@2914
393088@156191@Live weight@@0.564@0@NA@2020-11-02@@@@NA@100@3065
393088@156191@Live weight@@0.462@0@NA@2017-03-02@@@@NA@56@1724
393088@76359@Live weight@@0.0397@0@NA@2013-03-11@@@@NA@8@272
393088@156191@Live weight@@0.569@0@NA@2022-04-03@@@@NA@117@3582
407289@138725@Live weight@@2@0@NA@2010-04-14@@@@NA@747@22749
407289@138725@Live weight@@1.85@0@NA@2006-09-22@@@@NA@704@21449
407289@138725@Live weight@@2.25@0@NA@2008-04-12@@@@NA@723@22017
407289@138725@Live weight@@2@0@NA@2009-12-07@@@@NA@743@22621
450213@21303@Live weight@@0.861@0@NA@2002-06-20@@@@NA@543@16543
450213@21303@Live weight@@0.85@0@NA@2002-04-09@@@@NA@541@16471
452916@48819@Live weight@@0.816@0@NA@2020-04-27@@@@NA@27@847
106708@165187@Live weight@@1.064@0@NA@2021-05-03@@@@NA@117@3563
120627@69811@Live weight@@0.996@0@NA@2021-02-17@@@@NA@190@5801
321094@23814@Live weight@@2.01@0@NA@1995-07-11@@@@NA@301@9171
321094@23814@Live weight@@2.1@0@NA@1997-06-13@@@@NA@324@9874
321094@23814@Live weight@@2001@0@NA@1995-11-09@@@@NA@305@9292
321094@23814@Live weight@@1.95@0@NA@1997-01-11@@@@NA@319@9721
321094@23814@Live weight@@2.1@0@NA@1995-09-05@@@@NA@303@9227
321094@23814@Live weight@@2.05@0@NA@1997-05-17@@@@NA@323@9847
321094@23814@Live weight@@2.037@0@NA@1992-10-29@@@@NA@268@8186
1374907@44462@Live weight@@0.0422@0@NA@2013-10-01@@@@NA@13@417
1378348@34263@Live weight@@0.881@0@NA@2015-05-10@@@@NA@112@3416
1378348@34263@Live weight@@0.869@0@NA@2015-09-01@@@@NA@116@3530
1379830@123651@Live weight@@0.113@0@NA@2018-10-04@@@@NA@9@276
316217@25731@Live weight@@0.134@0@NA@2017-09-15@@@@NA@24@757
422279@122408@Live weight@@0.736@0@NA@2006-05-21@@@@NA@79@2430
425277@48819@Live weight@@0.706@0@NA@2019-12-17@@@@NA@23@715
430412@34263@Live weight@@0.6@0@NA@2016-01-31@@@@NA@60@1830
455417@109140@Live weight@@1.068@0@NA@2008-12-01@@@@NA@47@1430
455417@109140@Live weight@@1.08@0@NA@2008-11-17@@@@NA@46@1416
455417@109140@Live weight@@1.125@0@NA@2008-04-14@@@@NA@39@1199
455417@109140@Live weight@@1.155@0@NA@2010-09-24@@@@NA@68@2092
455417@109140@Live weight@@2.482@0@NA@2019-03-28@@@@NA@170@5199
455417@109140@Live weight@@1.135@0@NA@2013-11-03@@@@NA@106@3228
455417@109140@Live weight@@1.105@0@NA@2009-03-16@@@@NA@50@1535
455417@109140@Live weight@@1.055@0@NA@2013-01-09@@@@NA@96@2930
455417@109140@Live weight@@1.06@0@NA@2008-05-05@@@@NA@40@1220
455417@109140@Live weight@@2.376@0@NA@2018-12-05@@@@NA@167@5086
475586@68537@Live weight@@1.83@0@NA@2018-02-28@@@@NA@296@9028
475586@68537@Live weight@@1.49@0@NA@2007-02-13@@@@NA@164@4995
475586@68537@Live weight@@1.74@0@NA@2014-01-08@@@@NA@246@7516
475586@68537@Live weight@@1.826@0@NA@2021-10-27@@@@NA@340@10365
475586@68537@Live weight@@1.805@0@NA@2020-09-02@@@@NA@326@9945
475586@68537@Live weight@@1.537@0@NA@2008-07-15@@@@NA@181@5513
475586@68537@Live weight@@1.553@0@NA@2008-12-30@@@@NA@186@5681
475586@68537@Live weight@@1.748@0@NA@2013-09-04@@@@NA@242@7390
475586@68537@Live weight@@1.175@0@NA@2020-02-20@@@@NA@320@9750
475586@68537@Live weight@@1.494@0@NA@2008-03-11@@@@NA@177@5387
475586@68537@Live weight@@1.515@0@NA@2007-03-27@@@@NA@165@5037
475586@68537@Live weight@@1.572@0@NA@2007-05-01@@@@NA@166@5072
475586@68537@Live weight@@1.71@0@NA@2015-04-01@@@@NA@261@7964
475586@68537@Live weight@@1.869@0@NA@2020-07-24@@@@NA@325@9905
475586@68537@Live weight@@1.801@0@NA@2013-11-13@@@@NA@245@7460
475586@68537@Live weight@@1.489@0@NA@2006-08-01@@@@NA@157@4799
121909@114907@Live weight@@0.921@0@NA@2005-02-23@@@@NA@301@9185
129628@76646@Live weight@@0.051@0@NA@2011-08-22@@@@NA@31@963
331112@129985@Live weight@@0.486@0@NA@2016-09-05@@@@NA@73@2245
331112@129985@Live weight@@0.5@0@NA@2014-07-02@@@@NA@47@1449
341299@151033@Live weight@@1.304@0@NA@2023-05-25@@@@NA@640@19503
341653@15939@Live weight@@0.54@0@NA@2022-09-05@@@@NA@80@2439
341653@15939@Live weight@@0.45@0@NA@2021-04-19@@@@NA@63@1935
341653@15939@Live weight@@0.51@0@NA@2020-07-21@@@@NA@54@1663
714346@15939@Live weight@@0.155@0@NA@2016-05-28@@@@NA@20@635
433912@21224@Live weight@@0.875@0@NA@2016-04-11@@@@NA@6@192
433912@21224@Live weight@@0.784@0@NA@2017-03-05@@@@NA@17@520
331112@129985@Live weight@@0.535@0@NA@2016-01-19@@@@NA@66@2015
331112@129985@Live weight@@0.485@0@NA@2014-09-05@@@@NA@49@1514
331112@129985@Live weight@@0.432@0@NA@2015-02-06@@@@NA@54@1668
341653@15939@Live weight@@0.457@0@NA@2019-07-31@@@@NA@42@1307
341653@15939@Live weight@@0.525@0@NA@2022-09-29@@@@NA@80@2463
341653@15939@Live weight@@0.461@0@NA@2019-10-03@@@@NA@45@1371
341653@15939@Live weight@@0.475@0@NA@2019-10-14@@@@NA@45@1382
341653@15939@Live weight@@0.515@0@NA@2021-07-26@@@@NA@66@2033
979324@23814@Live weight@@0.925@0@NA@1992-05-04@@@@NA@143@4355
985705@123578@Live weight@@1.9@0@NA@2008-04-14@@@@NA@459@13983
484348@115890@Live weight@@0.0016@0@NA@2017-11-02@@@@NA@206@6283
484348@115890@Live weight@@1.55@0@NA@2021-09-15@@@@NA@252@7696
487165@168670@Live weight@@0.45@0@NA@2020-10-14@@@@NA@17@532
148277@71089@Live weight@@1.475@0@NA@2019-10-01@@@@NA@517@15735
719347@108267@Live weight@@15@0@NA@1994-08-09@@@@NA@84@2568
719604@15939@Live weight@@0.685@0@NA@2019-09-02@@@@NA@20@609
719604@15939@Live weight@@0.7@0@NA@2020-02-10@@@@NA@25@770
719604@15939@Live weight@@0.905@0@NA@2020-07-21@@@@NA@30@932
723903@33954@Dead weight@@0.53@0@NA@2004-01-26@@@@NA@79@2420
725221@168670@Live weight@@0.723@0@NA@2020-11-25@@@@NA@18@574
725221@168670@Live weight@@0.652@0@NA@2020-12-23@@@@NA@19@602
730005@122408@Live weight@@1.35@0@NA@1987-07-07@@@@NA@13@403
733872@48258@Live weight@@0.172@0@NA@2017-02-02@@@@NA@53@1637
733872@48258@Live weight@@0.667@0@NA@2022-01-12@@@@NA@113@3442
733872@48258@Live weight@@0.292@0@NA@2018-08-16@@@@NA@72@2197
733872@48258@Live weight@@0.484@0@NA@2020-08-17@@@@NA@96@2929
733872@48258@Live weight@@0.48@0@NA@2020-06-18@@@@NA@94@2869
733872@48258@Live weight@@0.372@0@NA@2019-03-01@@@@NA@78@2394
733872@48258@Live weight@@0.158@0@NA@2016-12-10@@@@NA@52@1583
455417@109140@Live weight@@2.425@0@NA@2023-11-30@@@@NA@226@6907
455417@109140@Live weight@@2.508@0@NA@2020-09-24@@@@NA@188@5745
455417@109140@Live weight@@1.08@0@NA@2008-05-19@@@@NA@40@1234
455417@109140@Live weight@@2.565@0@NA@2020-03-13@@@@NA@182@5550
455417@109140@Live weight@@1.085@0@NA@2008-05-26@@@@NA@40@1241
455417@109140@Live weight@@1.17@0@NA@2008-08-12@@@@NA@43@1319
455417@109140@Live weight@@2.509@0@NA@2022-04-27@@@@NA@207@6325
455417@109140@Live weight@@1.19@0@NA@2013-07-01@@@@NA@102@3103
458631@50932@Live weight@@0.208@0@NA@2022-07-27@@@@NA@84@2562
458631@50932@Live weight@@0.178@0@NA@2021-07-15@@@@NA@71@2185
467836@128899@Live weight@@0.064@0@NA@2020-10-17@@@@NA@15@473
467836@128899@Live weight@@0.08@0@NA@2021-02-18@@@@NA@19@597
467836@128899@Live weight@@0.056@0@NA@2020-07-30@@@@NA@12@394
1005131@168670@Live weight@@0.463@0@NA@2021-09-19@@@@NA@28@872
1005131@168670@Live weight@@0.46@0@NA@2021-03-03@@@@NA@22@672
1013814@34263@Live weight@@1.7@0@NA@2009-02-25@@@@NA@6@195
1013814@34263@Live weight@@1.678@0@NA@2009-01-08@@@@NA@4@147
1013814@34263@Live weight@@1.786@0@NA@2008-11-06@@@@NA@2@84
168491@33954@Live weight@@1.6@0@NA@1999-04-19@@@@NA@0@0
171496@76359@Live weight@@0.6475@0@NA@2014-05-26@@@@NA@84@2564
178403@23814@Live weight@@1.882@0@NA@1995-11-29@@@@NA@66@2017
178403@23814@Live weight@@2@0@NA@1995-09-05@@@@NA@63@1932
178403@23814@Live weight@@2.1@0@NA@1997-08-26@@@@NA@87@2653
748482@83497@Live weight@@2.05@0@NA@2007-05-10@@@@NA@328@9991
748482@83497@Live weight@@2@0@NA@2007-10-05@@@@NA@333@10139
748482@83497@Live weight@@1.905@0@NA@2004-12-02@@@@NA@299@9102
761992@82162@Live weight@@1.504@0@NA@2019-01-28@@@@NA@174@5322
761992@82162@Live weight@@1.527@0@NA@2018-12-31@@@@NA@173@5294
761992@82162@Live weight@@1.45@0@NA@2017-10-03@@@@NA@159@4840
761992@82162@Live weight@@1.43@0@NA@2013-02-04@@@@NA@103@3138
761992@82162@Live weight@@1.524@0@NA@2021-02-09@@@@NA@199@6065
372543@168670@Live weight@@0.759@0@NA@2021-11-13@@@@NA@30@927
381026@129985@Live weight@@0.424@0@NA@2015-01-09@@@@NA@75@2284
381026@129985@Live weight@@0.308@0@NA@2013-01-17@@@@NA@51@1562
381026@129985@Live weight@@0.74@0@NA@2016-10-18@@@@NA@96@2932
381026@129985@Live weight@@0.699@0@NA@2015-09-21@@@@NA@83@2539
381026@129985@Live weight@@0.424@0@NA@2014-12-15@@@@NA@74@2259
475586@68537@Live weight@@1.415@0@NA@2004-09-14@@@@NA@135@4113
475586@68537@Live weight@@1.361@0@NA@2000-01-09@@@@NA@78@2403
475586@68537@Live weight@@1.811@0@NA@2021-02-18@@@@NA@332@10114
475586@68537@Live weight@@1.741@0@NA@2018-06-20@@@@NA@300@9140
475586@68537@Live weight@@1.876@0@NA@2021-05-26@@@@NA@335@10211
475586@68537@Live weight@@1.785@0@NA@2021-04-14@@@@NA@334@10169
475586@68537@Live weight@@1.765@0@NA@2015-08-05@@@@NA@265@8090
475586@68537@Live weight@@1.81@0@NA@2018-11-01@@@@NA@304@9274
475586@68537@Live weight@@1.556@0@NA@2003-09-02@@@@NA@122@3735
475586@68537@Live weight@@1.55@0@NA@2008-05-06@@@@NA@178@5443
475586@68537@Live weight@@1.698@0@NA@2013-08-21@@@@NA@242@7376
475586@68537@Live weight@@1.682@0@NA@2011-07-13@@@@NA@217@6606
475586@68537@Live weight@@1.915@0@NA@2020-12-09@@@@NA@329@10043
475586@68537@Live weight@@1.735@0@NA@2016-06-08@@@@NA@275@8398
475586@68537@Live weight@@1.852@0@NA@2020-09-16@@@@NA@327@9959
475586@68537@Live weight@@1.821@0@NA@2018-05-09@@@@NA@298@9098
484348@115890@Live weight@@0.00158@0@NA@2014-03-06@@@@NA@162@4946
485018@4407@Dead weight@Necropsy-CarcassWeight@0.333@0@NA@2020-10-04@@@@NA@33@1007
487165@168670@Live weight@@0.346@0@NA@2020-12-11@@@@NA@19@590
487165@168670@Live weight@@0.448@0@NA@2020-09-29@@@@NA@16@517
1017928@46137@Live weight@@1.476@0@NA@2022-10-12@@@@NA@208@6342
1023385@37243@Live weight@@1.9@0@NA@2014-05-05@@@@NA@262@8000
1023385@37243@Live weight@@2.05@0@NA@2013-08-05@@@@NA@253@7727
521769@138725@Live weight@@2@0@NA@2010-01-25@@@@NA@68@2095
521769@138725@Live weight@@2@0@NA@2009-12-26@@@@NA@67@2065
521769@138725@Live weight@@1.95@0@NA@2010-01-15@@@@NA@68@2085
521769@138725@Live weight@@1.9@0@NA@2009-04-24@@@@NA@59@1819
522096@122408@Live weight@@1@0@NA@1987-06-25@@@@NA@12@391
522096@122408@Live weight@@0.9@0@NA@1988-12-17@@@@NA@30@932
531571@111450@Live weight@@0.0126@0@NA@2013-08-28@@@@NA@0@1
372543@168670@Live weight@@0.679@0@NA@2019-11-13@@@@NA@6@196
372543@168670@Live weight@@0.662@0@NA@2021-01-19@@@@NA@20@629
372543@168670@Live weight@@0.627@0@NA@2020-02-04@@@@NA@9@279
372543@168670@Live weight@@0.696@0@NA@2020-08-18@@@@NA@15@475
372543@168670@Live weight@@0.724@0@NA@2020-08-12@@@@NA@15@469
381026@129985@Live weight@@0.309@0@NA@2012-12-13@@@@NA@50@1527
381026@129985@Live weight@@0.422@0@NA@2015-02-13@@@@NA@76@2319
381026@129985@Live weight@@0.456@0@NA@2015-03-12@@@@NA@77@2346
386017@78043@Live weight@@0.87@0@NA@2020-07-01@@@@NA@186@5660
386017@78043@Live weight@@0.95@0@NA@2014-11-08@@@@NA@118@3598
386017@78043@Live weight@@0.94@0@NA@2015-03-11@@@@NA@122@3721
386017@78043@Live weight@@0.895@0@NA@2022-04-12@@@@NA@207@6310
386017@78043@Live weight@@0.88@0@NA@2023-10-26@@@@NA@225@6872
178403@23814@Live weight@@1.109@0@NA@1992-04-29@@@@NA@23@708
178403@23814@Live weight@@1.95@0@NA@1996-11-30@@@@NA@78@2384
178403@23814@Live weight@@1.75@0@NA@1996-04-11@@@@NA@70@2151
178403@23814@Live weight@@1.939@0@NA@1992-09-03@@@@NA@27@835
178403@23814@Live weight@@1.921@0@NA@1994-01-05@@@@NA@43@1324
178403@23814@Live weight@@2.042@0@NA@1992-06-10@@@@NA@24@750
180158@120859@Live weight@@1.31@0@NA@1988-07-04@@@@NA@313@9536
191513@114122@Live weight@@1.174@0@NA@2016-04-03@@@@NA@464@14153
191513@114122@Live weight@@1.155@0@NA@2009-07-14@@@@NA@384@11698
191513@114122@Live weight@@1.2@0@NA@2011-09-15@@@@NA@410@12491
191513@114122@Live weight@@1.113@0@NA@2007-03-08@@@@NA@356@10839
191513@114122@Live weight@@1.061@0@NA@2017-02-09@@@@NA@475@14465
191513@114122@Live weight@@1.186@0@NA@2016-03-29@@@@NA@464@14148
191513@114122@Live weight@@1.146@0@NA@2011-10-29@@@@NA@411@12535
761992@82162@Live weight@@1.49@0@NA@2019-03-18@@@@NA@176@5371
761992@82162@Live weight@@1.49@0@NA@2020-09-29@@@@NA@194@5932
761992@82162@Live weight@@1.556@0@NA@2020-07-15@@@@NA@192@5856
761992@82162@Live weight@@1.495@0@NA@2019-02-12@@@@NA@175@5337
761992@82162@Live weight@@1.34@0@NA@2012-12-21@@@@NA@101@3093
761992@82162@Live weight@@1.35@0@NA@2010-04-28@@@@NA@69@2125
761992@82162@Live weight@@1.44@0@NA@2011-09-05@@@@NA@86@2620
761992@82162@Live weight@@1.522@0@NA@2019-11-04@@@@NA@184@5602
761992@82162@Live weight@@1.42@0@NA@2012-01-18@@@@NA@90@2755
761992@82162@Live weight@@1.547@0@NA@2022-01-24@@@@NA@210@6414
761992@82162@Live weight@@1.4@0@NA@2011-05-25@@@@NA@82@2517
761992@82162@Live weight@@1.3@0@NA@2013-01-15@@@@NA@102@3118
761992@82162@Live weight@@1.469@0@NA@2018-07-30@@@@NA@168@5140
761992@82162@Live weight@@1.41@0@NA@2012-04-09@@@@NA@93@2837
761992@82162@Live weight@@1.444@0@NA@2019-08-05@@@@NA@181@5511
761992@82162@Live weight@@1.45@0@NA@2012-02-22@@@@NA@91@2790
761992@82162@Live weight@@1.49@0@NA@2015-01-07@@@@NA@126@3840
761992@82162@Live weight@@1.41@0@NA@2011-04-08@@@@NA@81@2470
761992@82162@Live weight@@1.34@0@NA@2010-01-07@@@@NA@66@2014
